id_viaje,tipo_vehiculo,fecha_inicio,hora_inicio,duracion_minutos,distancia_km,costo,zona,edad_usuario,metodo_pago
VJ001029,bicicleta,2025-06-12,18:43,14.0,2.99,2.56,Centro ,22.0,tarjeta
VJ002428,PATINETA,2025-06-22,19:19,10.0,1.45,1.47,Centro,40.0,Billetera digital
VJ001700,Scooter,2025-07-24,21:50,12.0,3.1,1.82, Norte,38.0,efectivo
VJ001430,Scooter,2025-08-01,09:31,307.7,0.0,1.06, Norte,25.0,Tarjeta
VJ002807,BICICLETA,2025-08-07,11:07,181.4,3.48,2.21,norte,35.0,TARJETA
VJ002380,PATINETA,2025-06-09,17:19,5.5,1.32,,centro,22.0,Billetera digital
VJ001472, Patineta,2025-06-24,21:13,15.5,2.92,2.4,Samborondón,20.0,tarjeta
VJ000624,PATINETA,2025-08-11,16:20,14.2,2.5,1.87,Centro,31.0,Efectivo
VJ001322,Bici,2025-07-19,20:22,11.8,3.09,2.18,CENTRO,25.0,Tarjeta
VJ000360, Bicicleta,2025-07-08,06:50,7.4,1.39,1.36,Samborondón,29.0,Tarjeta
VJ002662,bicicleta,2025-08-30,06:19,9.1,1.49,1.61,NORTE,19.0,efectivo
VJ002667,Bicicleta,2025-07-03,07:32,13.5,2.33,2.06,,30.0,Billetera digital
VJ002036,Scooter,2025-07-26,20:07,24.6,4.41,,SUR,16.0,Billetera digital
VJ001099,PATINETA,2025-07-12,00:40,12.2,2.12,2.24,centro,22.0,Tarjeta
VJ000093, Patineta,2025-07-17,21:48,15.0,3.24,1.97,norte,28.0,TARJETA
VJ000742,bicicleta,2025-08-08,22:59,1.0,0.1,0.3,,26.0,efectivo
VJ001535,PATINETA,2025-06-23,06:55,16.6,3.14,2.73, Norte,33.0,TARJETA
VJ001982,Patineta,2025-08-06,15:00,21.8,3.95,2.58,SUR,36.0,Efectivo
VJ000416,patineta,2025-08-12,07:46,12.2,3.09,2.23,Centro ,20.0,EFECTIVO
VJ000548,PATINETA,2025-07-05,09:50,13.3,3.53,2.59,CENTRO,34.0,BILLETERA DIGITAL
VJ002728,Scooter,2025-07-04,17:17,12.4,-2.0,1.74,Centro ,39.0,billetera digital
VJ001470,Bicicleta,2025-08-03,16:47,10.5,2.78,1.98,samborondon,35.0,billetera digital
VJ002046,Scooter,2025-08-01,18:34,22.2,3.22,2.9,norte,18.0,EFECTIVO
VJ001340,Bici,2025-08-01,18:33,10.5,2.2,1.75,centro,31.0,Efectivo
VJ002754,Bicicleta,2025-06-27,08:43,29.8,4.44,4.65,SUR,44.0,TARJETA
VJ002105,BICICLETA,2025-08-30,13:00,14.3,3.67,2.53,SUR,,
VJ002173,patineta,2025-07-01,00:10,19.6,3.23,3.14,norte,26.0,TARJETA
VJ002527,patineta,2025-06-26,20:14,13.0,2.66,2.35,CENTRO,16.0,efectivo
VJ002778, Bicicleta,2025-06-23,19:58,6.3,1.31,1.13,Norte,29.0,EFECTIVO
VJ002746, Patineta,2025-08-08,14:35,1.0,0.1,0.35,NORTE,17.0,Billetera digital
VJ002939,Bici,2025-07-30,07:19,10.3,2.69,1.6,Centro ,110.0,Efectivo
VJ001056, Bicicleta,2025-06-28,12:36,19.8,3.94,2.36,SUR,42.0,BILLETERA DIGITAL
VJ000963,Scooter,2025-06-21,17:41,18.7,2.83,2.88,Centro ,39.0,Billetera digital
VJ002966,patineta,2025-07-05,12:03,10.0,2.13,1.58,,34.0,EFECTIVO
VJ000371,BICICLETA,2025-07-18,06:07,8.2,1.97,1.79,NORTE,16.0,tarjeta
VJ000545,Bicicleta,2025-06-14,15:33,12.4,2.88,1.85,Norte,16.0,TARJETA
VJ000051,Bici,2025-06-01,14:16,44.5,6.05,5.53, Norte,18.0,tarjeta
VJ001422,BICICLETA,2025-06-15,10:04,6.3,1.48,1.29,SUR,25.0,Efectivo
VJ001947,Bici,2025-06-27,18:56,7.5,1.12,1.05, Norte,36.0,Billetera digital
VJ002630,Patineta,2025-06-29,06:48,16.2,3.0,2.26, Norte,36.0,tarjeta
VJ002723,Bici,2025-06-11,12:53,6.6,1.36,1.59,NORTE,41.0,billetera digital
VJ001128,Scooter,2025-06-20,18:09,18.4,2.68,2.87,centro,23.0,Tarjeta
VJ002646, Bicicleta,2025-07-25,18:54,16.7,3.6,2.09,NORTE,31.0,efectivo
VJ000832,patineta,2025-07-13,17:33,19.5,3.08,2.25,centro,37.0,tarjeta
VJ002695, Bicicleta,2025-07-15,16:57,12.7,2.5,2.4,NORTE,42.0,Billetera digital
VJ002290, Bicicleta,2025-07-10,21:40,6.8,1.4,1.02,Samborondon,27.0,tarjeta
VJ001365,Scooter,2025-06-01,07:23,1.0,0.1,0.94,,36.0,efectivo
VJ001039, Bicicleta,2025-06-24,13:39,14.4,2.57,1.61,Sur,36.0,Tarjeta
VJ000556, Patineta,2025-06-04,11:19,9.7,2.58,1.85,Norte,37.0,Tarjeta
VJ002628, Bicicleta,2025-08-14,03:48,11.1,1.72,1.52,sur,40.0,efectivo
VJ000374,Scooter,2025-07-18,08:09,16.4,3.81,2.64,Samborondón,16.0,efectivo
VJ002413,Bicicleta,2025-06-04,16:20,14.3,2.86,189.17,sur,39.0,tarjeta
VJ002520,bicicleta,2025-07-19,12:02,17.3,2.32,2.19,samborondon,43.0,billetera digital
VJ001574,PATINETA,2025-07-30,17:12,11.7,2.04,1.76,Centro,40.0,tarjeta
VJ001622,bicicleta,2025-08-04,20:25,19.5,3.74,3.06,norte,37.0,EFECTIVO
VJ000177,Bicicleta,2025-06-11,18:17,9.5,1.58,1.66,Centro ,,efectivo
VJ002902,Bicicleta,2025-08-22,19:09,3.8,0.77,1.15,norte,41.0,
VJ000830, Bicicleta,2025-08-11,18:48,21.3,4.33,3.27,centro,22.0,tarjeta
VJ000115,PATINETA,2025-08-05,10:23,1.0,0.1,0.42,Centro ,33.0,billetera digital
VJ000521,BICICLETA,2025-06-19,16:52,4.6,1.05,1.19,Centro ,44.0,Tarjeta
VJ002912,PATINETA,2025-07-26,06:02,12.0,1.93,1.41,SAMBORONDON,28.0,BILLETERA DIGITAL
VJ001579,Bici,2025-06-26,18:15,2.4,0.58,0.72,CENTRO,16.0,Efectivo
VJ001246, Bicicleta,2025-08-14,18:35,8.5,1.55,1.83, Norte,18.0,Tarjeta
VJ000903,PATINETA,2025-08-04,08:23,20.1,3.15,2.82,CENTRO,48.0,Efectivo
VJ002705,PATINETA,2025-08-04,03:21,6.3,1.57,1.09,samborondon,23.0,tarjeta
VJ002018,PATINETA,2025-07-13,18:01,4.9,0.99,1.31,Centro,34.0,tarjeta
VJ000609,Patineta,2025-06-12,12:17,14.6,2.17,,CENTRO,19.0,BILLETERA DIGITAL
VJ000634,Scooter,2025-07-05,06:50,10.4,2.66,1.68,NORTE,40.0,efectivo
VJ001737,Bicicleta,2025-08-30,07:13,19.4,4.17,3.31,samborondon,19.0,Billetera digital
VJ001339,bicicleta,2025-07-09,17:49,21.6,3.59,2.93,Centro,,BILLETERA DIGITAL
VJ002929,Bicicleta,2025-06-12,07:26,245.8,1.56,1.41,NORTE,27.0,BILLETERA DIGITAL
VJ002179,Bici,2025-07-12,08:17,15.3,-2.0,2.67,norte,34.0,Billetera digital
VJ001971,Bici,2025-08-28,09:55,1.8,0.24,0.63,,20.0,tarjeta
VJ002981,Scooter,2025-08-04,14:23,26.2,4.14,3.45,Centro,28.0,Efectivo
VJ002845,patineta,2025-07-09,20:53,14.6,2.11,1.96,samborondon,38.0,Efectivo
VJ000655,Bicicleta,2025-08-19,17:05,6.4,1.34,1.1,CENTRO,41.0,tarjeta
VJ001635, Patineta,2025-07-01,07:47,9.7,2.03,2.12,Samborondón,28.0,Tarjeta
VJ001666,bicicleta,2025-07-09,08:14,12.9,1.9,1.46,NORTE,25.0,BILLETERA DIGITAL
VJ001690,PATINETA,2025-07-27,07:52,20.6,3.48,3.71,Centro,41.0,Tarjeta
VJ002996,Bicicleta,2025-07-23,18:58,12.8,2.88,1.91,SUR,45.0,Billetera Digital
VJ002722, Patineta,2025-06-27,00:58,8.7,2.33,1.37,Samborondon,16.0,tarjeta
VJ001486,bicicleta,2025-06-28,12:32,11.3,2.26,1.62, Norte,33.0,Billetera Digital
VJ002075,Bici,2025-07-15,08:30,15.1,3.39,2.26,CENTRO,25.0,tarjeta
VJ000034,BICICLETA,2025-06-10,19:00,12.7,3.07,1.28,SAMBORONDON,26.0,Billetera Digital
VJ000422, Patineta,2025-06-08,14:41,21.4,4.09,3.31, Norte,20.0,BILLETERA DIGITAL
VJ000102,Bici,2025-08-01,08:11,18.7,4.06,3.12,SUR,25.0,Tarjeta
VJ000358,Patineta,2025-08-15,12:38,8.5,1.15,1.33,Samborondón,51.0,EFECTIVO
VJ000244,Bicicleta,2025-08-12,19:28,11.5,0.0,1.44,Norte,38.0,Tarjeta
VJ001204, Bicicleta,2025-06-04,18:40,1.2,0.28,0.63,Sur,38.0,Billetera digital
VJ001906,patineta,2025-08-13,07:34,16.3,3.6,2.85, Norte,34.0,Tarjeta
VJ000474,Bici,2025-07-15,02:49,1.3,0.22,1.19,Centro ,24.0,Billetera digital
VJ002993,PATINETA,2025-08-14,07:05,6.5,1.06,1.31,Samborondon,,Tarjeta
VJ001533,Scooter,2025-06-06,09:13,13.4,2.53,1.91,Centro,47.0,
VJ002796, Bicicleta,2025-07-01,20:09,17.5,3.06,2.7,sur,31.0,Tarjeta
VJ000382,Scooter,2025-08-17,17:59,13.1,2.07,1.97,SUR,27.0,BILLETERA DIGITAL
VJ000478,Bicicleta,2025-07-10,09:34,7.7,1.88,,Centro,16.0,Billetera digital
VJ001972,Patineta,2025-06-18,18:13,11.7,1.64,2.1,Centro ,36.0,efectivo
VJ002813,Patineta,2025-06-01,13:22,12.8,3.03,2.16,Samborondon,16.0,Billetera digital
VJ001196,PATINETA,2025-06-11,07:47,4.6,1.14,0.9,Centro,23.0,tarjeta
VJ001980,Bicicleta,2025-07-30,11:01,16.4,3.46,2.54,Centro ,48.0,TARJETA
VJ001909,Bicicleta,2025-06-21,16:17,20.4,3.61,3.34, Norte,21.0,Tarjeta
VJ002643,bicicleta,2025-07-29,07:18,230.2,2.95,,sur,31.0,Efectivo
VJ000250,bicicleta,2025-06-30,08:15,12.7,2.85,1.94,Norte,36.0,
VJ001544,Patineta,2025-07-02,20:00,16.5,3.44,2.32,CENTRO,16.0,Tarjeta
VJ002401, Bicicleta,2025-06-16,07:37,9.1,2.1,1.52,samborondon,22.0,TARJETA
VJ000629,bicicleta,2025-07-21,11:37,11.9,1.8,1.91,NORTE,26.0,efectivo
VJ000209,Bici,2025-06-08,12:54,11.3,2.59,1.68,samborondon,23.0,TARJETA
VJ002317,BICICLETA,2025-06-28,22:43,7.4,1.83,1.42,SAMBORONDON,28.0,TARJETA
VJ001572, Patineta,2025-07-26,03:02,15.8,3.99,,CENTRO,36.0,TARJETA
VJ001338,bicicleta,2025-08-10,16:57,13.9,3.32,2.1,Samborondón,33.0,Efectivo
VJ001143,PATINETA,2025-08-21,06:03,9.6,2.5,1.4,centro,33.0,efectivo
VJ000160,Bici,2025-07-10,12:45,8.2,1.41,1.6,Samborondón,40.0,EFECTIVO
VJ000112,BICICLETA,2025-08-18,07:29,20.4,3.06,3.25,Centro ,19.0,TARJETA
VJ000305,bicicleta,2025-07-11,13:48,448.3,1.99,2.0,SAMBORONDON,28.0,EFECTIVO
VJ001580,bicicleta,2025-07-15,16:40,3.9,0.65,1.01,centro,29.0,efectivo
VJ002584,Bicicleta,2025-08-05,10:00,8.6,2.14,,Norte,25.0,TARJETA
VJ002957,Bicicleta,2025-08-29,11:31,24.5,3.45,3.24,SUR,32.0,EFECTIVO
VJ001262, Bicicleta,2025-06-03,16:25,22.1,4.56,2.9,centro,29.0,TARJETA
VJ001799,Bici,2025-08-08,14:26,6.8,1.81,1.72,NORTE,35.0,Tarjeta
VJ000689,PATINETA,2025-06-10,07:28,10.6,2.19,1.39,,35.0,BILLETERA DIGITAL
VJ002506,Bici,2025-07-08,20:32,5.1,1.31,0.84,Samborondón,35.0,TARJETA
VJ001032,bicicleta,2025-06-09,10:32,9.8,-0.5,1.78,Norte,39.0,efectivo
VJ000810,Bici,2025-07-25,14:03,17.8,2.8,,CENTRO,24.0,Tarjeta
VJ001608,bicicleta,2025-08-13,19:10,12.1,2.36,1.69,Centro,35.0,EFECTIVO
VJ002237, Bicicleta,2025-07-06,15:05,8.0,1.82,1.07,Centro ,16.0,EFECTIVO
VJ001734,bicicleta,2025-06-29,17:01,12.4,1.99,,centro,22.0,Efectivo
VJ002523,Scooter,2025-08-03,04:31,21.5,4.1,3.7,Centro ,31.0,billetera digital
VJ001391, Bicicleta,2025-08-09,11:10,17.4,2.85,2.81,samborondon,36.0,Billetera Digital
VJ002764, Bicicleta,2025-06-21,22:55,14.0,3.28,,Sur,16.0,Billetera digital
VJ002104,Bicicleta,2025-07-19,15:29,6.3,1.3,1.01, Norte,36.0,Billetera digital
VJ001476,Bicicleta,2025-08-29,08:47,12.8,1.94,2.07,CENTRO,34.0,EFECTIVO
VJ002980,patineta,2025-08-22,12:19,7.8,1.56,1.45,norte,28.0,billetera digital
VJ001222,Bicicleta,2025-06-01,20:40,17.2,3.62,2.16,SAMBORONDON,31.0,Tarjeta
VJ000397,Scooter,2025-06-14,06:45,14.8,3.12,2.4,samborondon,21.0,Billetera digital
VJ001797,patineta,2025-06-04,00:24,7.6,1.47,1.85,Centro,16.0,TARJETA
VJ002516,Patineta,2025-08-24,18:48,5.3,0.74,0.67,Samborondón,27.0,tarjeta
VJ002881, Bicicleta,2025-07-13,13:14,25.3,4.74,3.67,NORTE,20.0,EFECTIVO
VJ002831,bicicleta,2025-06-15,14:25,5.2,1.08,0.4,Samborondón,22.0,TARJETA
VJ002297,Bici,2025-08-13,10:36,14.8,3.23,2.37,Sur,28.0,Tarjeta
VJ001639,PATINETA,2025-08-20,10:44,13.8,3.59,2.36,NORTE,43.0,TARJETA
VJ002307,bicicleta,2025-06-29,16:30,11.6,1.97,2.29,sur,41.0,Billetera digital
VJ000807,PATINETA,2025-06-02,08:47,17.6,3.18,2.33,CENTRO,26.0,Tarjeta
VJ002393,bicicleta,2025-06-20,08:03,8.6,2.19,1.26,Centro ,22.0,
VJ000184,PATINETA,2025-06-22,14:09,6.4,1.61,1.49,NORTE,30.0,TARJETA
VJ000076, Patineta,2025-08-04,18:04,16.6,2.43,2.39,Centro ,48.0,billetera digital
VJ001366, Bicicleta,2025-07-03,20:21,11.1,1.6,,Sur,39.0,Tarjeta
VJ000720,BICICLETA,2025-06-13,19:38,15.2,3.5,2.17,sur,30.0,tarjeta
VJ000791,bicicleta,2025-06-14,09:44,13.4,2.13,2.34,Norte,29.0,EFECTIVO
VJ000122, Bicicleta,2025-06-26,09:29,15.5,2.9,2.37,Centro ,21.0,BILLETERA DIGITAL
VJ001661, Bicicleta,2025-06-27,20:45,18.9,3.15,2.58,centro,32.0,Tarjeta
VJ000026,Patineta,2025-06-06,12:09,1.0,0.1,,NORTE,,EFECTIVO
VJ001455,Patineta,2025-07-22,06:50,32.5,4.98,4.95, Norte,28.0,EFECTIVO
VJ002605,Bicicleta,2025-07-24,08:53,10.6,1.97,1.16,centro,29.0,efectivo
VJ002853, Patineta,2025-07-07,05:15,15.4,3.07,2.69,SAMBORONDON,27.0,Tarjeta
VJ001893,patineta,2025-06-14,07:21,13.8,2.09,2.15,Samborondón,37.0,Efectivo
VJ000561,BICICLETA,2025-08-29,07:53,11.6,2.75,2.53,NORTE,30.0,efectivo
VJ000820,patineta,2025-07-29,07:47,8.1,1.8,1.58,Centro,,TARJETA
VJ000466, Patineta,2025-06-02,16:40,9.7,2.31,1.56,CENTRO,39.0,Billetera digital
VJ002933,Scooter,2025-07-03,06:09,19.4,4.64,2.44,CENTRO,42.0,TARJETA
VJ001321,Bici,2025-07-22,07:53,9.1,1.37,1.97,NORTE,5.0,BILLETERA DIGITAL
VJ001827, Bicicleta,2025-07-24,21:58,15.6,2.46,2.62,SAMBORONDON,20.0,Tarjeta
VJ001561,Patineta,2025-08-13,14:20,29.8,4.68,4.05,Sur,46.0,billetera digital
VJ001607,PATINETA,2025-08-27,18:39,19.2,3.41,2.58, Norte,49.0,Tarjeta
VJ001104,Scooter,2025-06-24,08:05,18.4,4.8,2.75,Centro ,24.0,Billetera Digital
VJ000407,Patineta,2025-07-06,06:30,17.2,3.55,2.52,Centro,32.0,TARJETA
VJ002310,Bici,2025-08-19,10:06,4.0,0.78,1.05,NORTE,35.0,TARJETA
VJ002199,Bici,2025-08-08,05:22,23.2,3.76,3.32,SAMBORONDON,23.0,tarjeta
VJ002632,Patineta,2025-07-17,18:29,8.9,2.28,1.36, Norte,24.0,BILLETERA DIGITAL
VJ000838, Patineta,2025-06-15,22:08,6.6,1.72,1.19,centro,23.0,EFECTIVO
VJ001448,patineta,2025-07-24,13:25,15.3,3.75,2.54,norte,,Tarjeta
VJ001287,PATINETA,2025-06-14,21:07,12.9,3.07,2.2,CENTRO,32.0,Tarjeta
VJ000116,Patineta,2025-08-15,06:26,18.5,3.5,2.73,CENTRO,29.0,billetera digital
VJ002515,bicicleta,2025-06-23,06:01,16.6,3.12,2.48,CENTRO,29.0,Tarjeta
VJ001584,Scooter,2025-07-31,10:06,13.1,2.34,2.1,centro,26.0,Billetera Digital
VJ000226,patineta,2025-07-03,06:41,28.3,4.09,4.25, Norte,16.0,TARJETA
VJ001177,Bici,2025-08-16,17:07,1.0,0.1,0.6,Samborondón,46.0,Tarjeta
VJ000012,Bicicleta,2025-08-03,19:25,15.0,3.36,2.67, Norte,95.0,Tarjeta
VJ002874,Bici,2025-08-30,07:35,16.3,3.86,2.89,NORTE,16.0,Billetera digital
VJ001532,patineta,2025-06-14,14:52,9.8,2.19,1.77,Centro,48.0,tarjeta
VJ000925,Bici,2025-08-22,10:49,11.4,2.15,1.48,Sur,28.0,Billetera digital
VJ000840,bicicleta,2025-06-18,21:36,11.6,2.56,1.66, Norte,27.0,TARJETA
VJ001586,Patineta,2025-06-15,16:36,15.7,3.72,,Centro,36.0,Tarjeta
VJ000729,patineta,2025-07-26,18:11,13.5,2.65,2.29,NORTE,16.0,TARJETA
VJ000243,BICICLETA,2025-08-28,12:54,23.1,5.03,3.24,,19.0,tarjeta
VJ001425, Patineta,2025-08-13,00:36,11.7,3.02,2.2,Centro ,31.0,TARJETA
VJ000392,Bicicleta,2025-07-02,08:02,17.1,4.23,2.56,SUR,48.0,billetera digital
VJ002026,patineta,2025-07-15,07:45,12.2,2.4,2.15,Centro ,49.0,tarjeta
VJ001231,patineta,2025-08-15,21:11,16.8,3.87,2.44,SUR,28.0,TARJETA
VJ000858,bicicleta,2025-07-23,16:15,6.7,1.46,1.36,samborondon,32.0,TARJETA
VJ002911, Patineta,2025-06-23,10:11,6.5,1.36,1.25,norte,31.0,tarjeta
VJ000211, Bicicleta,2025-06-30,08:46,5.9,1.19,1.29,Samborondon,29.0,tarjeta
VJ001291,patineta,2025-07-09,22:26,3.1,0.69,0.98,norte,32.0,tarjeta
VJ002999,patineta,2025-06-02,07:51,15.1,2.07,2.45,norte,38.0,TARJETA
VJ002123,BICICLETA,2025-06-21,18:23,4.7,1.2,0.85, Norte,44.0,EFECTIVO
VJ001526,Patineta,2025-08-24,22:18,8.1,1.7,1.35,Centro ,38.0,TARJETA
VJ000500,PATINETA,2025-08-13,20:19,15.9,2.85,2.98, Norte,36.0,Tarjeta
VJ002973,PATINETA,2025-06-12,17:09,11.9,2.68,1.88,Centro ,20.0,Billetera digital
VJ001988,bicicleta,2025-07-23,08:05,11.9,2.36,2.48,samborondon,24.0,Billetera digital
VJ000002, Patineta,2025-08-09,23:40,2.5,0.61,,norte,35.0,Billetera Digital
VJ000522,Bici,2025-06-27,06:42,1.0,0.1,0.76, Norte,49.0,efectivo
VJ001241,BICICLETA,2025-08-14,09:07,18.8,2.84,2.79,NORTE,19.0,efectivo
VJ001617,patineta,2025-08-29,08:51,12.1,2.23,1.86,NORTE,40.0,tarjeta
VJ001877,Bicicleta,2025-06-18,18:20,11.2,1.95,1.92,Norte,29.0,tarjeta
VJ002379,Patineta,2025-08-15,20:09,18.7,4.29,2.69,Norte,23.0,Billetera Digital
VJ001171,Scooter,2025-07-28,08:36,25.0,3.4,3.08,Norte,21.0,Tarjeta
VJ002923,Bici,2025-06-09,11:52,11.6,2.31,1.81,Sur,26.0,efectivo
VJ001611,Bici,2025-08-15,05:21,2.6,0.68,0.3,Norte,35.0,tarjeta
VJ002701,Patineta,2025-06-24,19:20,10.2,1.8,1.51,centro,25.0,EFECTIVO
VJ000783, Patineta,2025-08-21,20:14,25.4,3.44,3.8,Sur,38.0,BILLETERA DIGITAL
VJ000754,Scooter,2025-07-29,18:45,18.6,3.25,2.29,SAMBORONDON,36.0,billetera digital
VJ000099,Bicicleta,2025-06-03,05:34,15.1,3.66,2.06,norte,23.0,TARJETA
VJ002241,BICICLETA,2025-06-29,18:26,10.1,1.91,1.5,Sur,39.0,
VJ000972, Patineta,2025-06-08,12:30,26.3,3.63,4.0,Samborondón,27.0,Efectivo
VJ002504,bicicleta,2025-08-28,08:29,10.1,1.63,2.2,Norte,48.0,TARJETA
VJ000555,Bicicleta,2025-08-23,23:23,7.7,1.57,1.42,Norte,17.0,Tarjeta
VJ000240,bicicleta,2025-08-23,19:58,13.9,2.53,2.65,SUR,30.0,TARJETA
VJ000970,patineta,2025-06-02,12:49,6.5,1.37,1.11,centro,31.0,tarjeta
VJ000257, Patineta,2025-06-01,19:16,10.8,2.77,1.33,CENTRO,38.0,tarjeta
VJ001731,bicicleta,2025-08-02,19:24,11.9,2.69,2.2,Centro ,31.0,
VJ001711,Patineta,2025-08-28,07:04,11.8,2.32,2.09,sur,36.0,tarjeta
VJ001065, Bicicleta,2025-07-18,15:51,16.3,3.34,2.88,centro,16.0,billetera digital
VJ001546,BICICLETA,2025-06-10,07:39,9.4,2.4,1.92, Norte,21.0,TARJETA
VJ000640,bicicleta,2025-07-11,07:44,10.5,2.73,1.49,Centro,24.0,tarjeta
VJ000295,patineta,2025-08-19,06:22,14.0,2.0,2.53,Centro,25.0,Billetera Digital
VJ000752,bicicleta,2025-07-27,07:25,10.7,1.45,1.46,Sur,39.0,Billetera digital
VJ000352,Bici,2025-07-29,12:38,21.0,5.37,2.74,Sur,34.0,TARJETA
VJ001225,patineta,2025-07-18,20:04,7.4,1.39,1.09,SAMBORONDON,19.0,Efectivo
VJ002282,patineta,2025-07-08,15:37,9.9,2.26,1.97,NORTE,28.0,TARJETA
VJ001613, Bicicleta,2025-06-13,08:44,7.7,1.59,1.72,SAMBORONDON,26.0,TARJETA
VJ001479,PATINETA,2025-07-20,18:05,6.6,1.49,0.83,samborondon,39.0,TARJETA
VJ001616,Scooter,2025-06-17,16:35,17.5,2.74,2.69,centro,57.0,Tarjeta
VJ001871, Patineta,2025-06-08,06:22,13.2,2.95,2.42,SUR,29.0,tarjeta
VJ002469,Bicicleta,2025-08-07,16:22,9.8,1.94,1.7,SUR,37.0,Efectivo
VJ000579,patineta,2025-06-30,07:54,13.7,2.64,2.25, Norte,48.0,Tarjeta
VJ001802,BICICLETA,2025-07-17,00:51,13.7,3.34,186.54,CENTRO,18.0,efectivo
VJ001819,bicicleta,2025-07-24,18:13,20.1,4.39,2.75,centro,19.0,Tarjeta
VJ001824,bicicleta,2025-07-19,16:58,10.6,1.86,1.4,Centro ,32.0,tarjeta
VJ001220,Patineta,2025-06-09,07:18,26.8,4.45,3.82,Centro,33.0,Billetera digital
VJ000023,bicicleta,2025-06-23,08:20,8.4,2.18,1.26,Samborondón,39.0,BILLETERA DIGITAL
VJ000030,patineta,2025-06-26,18:11,17.3,3.54,3.07, Norte,20.0,TARJETA
VJ001942,Patineta,2025-08-20,21:20,16.2,2.85,2.68,sur,30.0,tarjeta
VJ000660,PATINETA,2025-06-13,08:15,28.1,4.51,3.91,Centro ,39.0,TARJETA
VJ002915, Patineta,2025-08-24,08:03,6.9,0.99,1.18,Centro,34.0,tarjeta
VJ002165, Bicicleta,2025-07-22,09:55,2.3,0.5,0.69,CENTRO,34.0,billetera digital
VJ000193,bicicleta,2025-06-13,05:55,21.1,3.12,3.26,Centro,28.0,efectivo
VJ002522,PATINETA,2025-07-04,09:34,9.3,1.56,1.53,CENTRO,34.0,TARJETA
VJ001130,bicicleta,2025-07-09,17:00,9.2,2.16,1.23,norte,20.0,Tarjeta
VJ002524,Patineta,2025-08-09,07:42,186.5,2.81,2.54,SUR,17.0,Billetera Digital
VJ001273, Bicicleta,2025-07-20,10:03,10.0,1.81,173.6,Centro,21.0,efectivo
VJ002785, Bicicleta,2025-08-22,10:36,4.1,1.08,1.35,,18.0,Tarjeta
VJ001008, Patineta,2025-06-29,16:32,27.8,5.32,3.85,SUR,39.0,BILLETERA DIGITAL
VJ002547,patineta,2025-06-25,17:42,14.7,3.89,2.44,Samborondón,27.0,TARJETA
VJ002659,Bicicleta,2025-06-29,22:10,21.1,3.43,3.55,NORTE,24.0,Billetera digital
VJ001598,bicicleta,2025-08-27,12:46,19.7,3.38,3.07,CENTRO,20.0,Tarjeta
VJ002251, Patineta,2025-07-04,19:58,16.2,2.67,2.05,CENTRO,17.0,Efectivo
VJ000057,Bici,2025-08-13,19:11,14.2,2.82,2.34,centro,23.0,TARJETA
VJ002461,PATINETA,2025-08-27,19:39,13.3,2.55,1.92,Centro ,29.0,efectivo
VJ000030,patineta,2025-06-26,18:11,17.3,3.54,3.07, Norte,20.0,TARJETA
VJ002687,bicicleta,2025-07-21,14:36,15.5,2.4,2.41,SUR,26.0,billetera digital
VJ002202,Bicicleta,2025-07-28,12:25,1.0,0.1,0.3,Centro,31.0,Billetera digital
VJ000932, Bicicleta,2025-08-13,12:54,12.0,2.51,1.98,NORTE,30.0,TARJETA
VJ000908,patineta,2025-07-29,14:38,14.5,3.1,2.58,Samborondon,45.0,BILLETERA DIGITAL
VJ002751,Bici,2025-07-18,18:00,12.5,2.9,2.13, Norte,40.0,tarjeta
VJ000153, Bicicleta,2025-07-06,07:06,14.6,3.06,2.76,,22.0,billetera digital
VJ000463,bicicleta,2025-06-10,08:27,10.9,2.34,1.35,Centro,26.0,tarjeta
VJ000210,Patineta,2025-08-09,16:11,1.0,0.1,0.37,CENTRO,30.0,Tarjeta
VJ000092,PATINETA,2025-08-15,18:01,22.3,3.13,2.95, Norte,16.0,Billetera digital
VJ002672,Bici,2025-07-17,12:00,8.6,2.13,1.15,,32.0,TARJETA
VJ000850, Patineta,2025-08-20,17:02,17.6,4.18,2.61,Norte,36.0,efectivo
VJ001095, Patineta,2025-08-18,19:06,11.2,1.54,1.72,Centro ,16.0,tarjeta
VJ002782,BICICLETA,2025-06-09,18:55,9.5,1.54,1.52,Sur,16.0,TARJETA
VJ001247, Bicicleta,2025-07-03,01:22,2.4,0.63,0.97,SUR,47.0,Efectivo
VJ000523,Bicicleta,2025-06-08,07:38,13.3,2.83,2.56,centro,,TARJETA
VJ001658, Patineta,2025-07-29,06:52,8.4,1.93,1.98,centro,36.0,BILLETERA DIGITAL
VJ001139,Scooter,2025-08-01,11:35,19.4,3.39,2.79,Centro,24.0,Tarjeta
VJ000114,patineta,2025-06-26,03:02,3.1,0.81,1.04,Norte,33.0,billetera digital
VJ000296, Patineta,2025-07-06,18:11,15.9,2.72,2.46,samborondon,38.0,TARJETA
VJ001729,BICICLETA,2025-07-18,18:30,5.9,1.01,1.46,CENTRO,24.0,Billetera digital
VJ002624, Bicicleta,2025-06-25,19:53,3.9,0.97,0.5,CENTRO,27.0,TARJETA
VJ002341, Bicicleta,2025-06-28,16:16,13.5,2.78,1.99,Norte,44.0,TARJETA
VJ002349,patineta,2025-08-17,17:45,3.8,0.65,0.88,SAMBORONDON,16.0,efectivo
